date;KM;T;F;E;G
2019-08-14 21:00:00;78,42;14,9;5,66;29,29;0,0
2019-08-14 22:00:00;79,18;13,9;5,7;28,37;0,0
2019-08-14 23:00:00;68,29;13,0;5,65;27,34;0,0
2019-08-15 00:00:00;79,48;12,3;5,58;26,44;0,0
2019-08-15 01:00:00;74,9;12,3;5,58;26,44;0,0
2019-08-15 02:00:00;50,88;13,2;5,54;27,25;0,0
2019-08-15 03:00:00;33,16;13,8;5,66;28,18;0,0
2019-08-15 04:00:00;24,73;15,0;6,02;30,29;5,56
2019-08-15 05:00:00;24,68;18,0;6,39;34,29;55,56
2019-08-15 06:00:00;26,66;19,0;6,39;35,32;213,89
2019-08-15 07:00:00;27,64;20,3;6,94;38,02;200,0
2019-08-15 08:00:00;54,28;20,0;8,13;40,74;241,67
2019-08-15 09:00:00;90,66;20,9;7,67;40,48;261,12
2019-08-15 10:00:00;107,3;22,1;7,42;41,09;269,45
2019-08-15 11:00:00;128,99;22,7;7,53;41,97;302,78
2019-08-15 12:00:00;140,51;21,3;7,7;40,98;269,45
2019-08-15 13:00:00;165,26;21,3;8,18;42,19;275,0
2019-08-15 14:00:00;164,58;21,4;8,07;42,01;161,12
2019-08-15 15:00:00;156,63;21,3;8,34;42,59;116,67
2019-08-15 16:00:00;170,93;21,0;8,5;42,69;97,23
2019-08-15 17:00:00;167,85;20,8;9,16;44,18;91,67
2019-08-15 18:00:00;169,69;19,6;9,22;43,09;36,12
2019-08-15 19:00:00;163,02;18,8;9,31;42,51;2,78
2019-08-15 20:00:00;180,5;18,3;9,68;42,94;0,0
2019-08-15 21:00:00;199,76;17,6;10,02;43,09;0,0
2019-08-15 22:00:00;185,17;17,2;10,27;43,29;0,0
2019-08-15 23:00:00;199,6;17,0;10,14;42,76;0,0
2019-08-16 00:00:00;176,83;16,1;9,8;40,97;0,0
2019-08-16 01:00:00;180,31;15,6;9,6;39,95;0,0
2019-08-16 02:00:00;173,08;15,3;9,52;39,45;0,0
2019-08-16 03:00:00;166,6;15,4;9,58;39,71;0,0
2019-08-16 04:00:00;164,07;16,3;9,81;41,2;5,56
2019-08-16 05:00:00;162,65;17,1;9,71;41,77;77,78
2019-08-16 06:00:00;164,3;17,6;9,52;41,8;136,12
2019-08-16 07:00:00;184,18;18,9;8,96;41,72;197,23
2019-08-16 08:00:00;185,12;20,8;8,39;42,22;336,12
2019-08-16 09:00:00;203,45;21,1;8,08;41,73;358,34
2019-08-16 10:00:00;190,28;22,5;7,78;42,4;697,23
2019-08-16 11:00:00;198,12;21,1;7,76;40,93;402,78
2019-08-16 12:00:00;195,65;23,0;7,67;42,63;283,34
2019-08-16 13:00:00;174,75;22,4;7,56;41,74;494,45
2019-08-16 14:00:00;163,52;22,0;7,71;41,71;663,89
2019-08-16 15:00:00;161,11;21,7;7,73;41,46;497,23
2019-08-16 16:00:00;169,63;21,0;7,4;39,91;155,56
2019-08-16 17:00:00;147,01;18,6;7,44;37,57;144,45
2019-08-16 18:00:00;129,15;17,2;7,79;37,03;36,12
2019-08-16 19:00:00;124,43;16,2;8,0;36,54;2,78
2019-08-16 20:00:00;98,06;17,3;8,22;38,2;0,0
2019-08-16 21:00:00;84,37;15,3;7,88;35,3;0,0
2019-08-16 22:00:00;77,56;15,6;7,48;34,59;0,0
2019-08-16 23:00:00;91,34;15,5;6,99;33,25;0,0
2019-08-17 00:00:00;83,85;15,1;7,13;33,21;0,0
2019-08-17 01:00:00;70,6;15,3;6,79;32,55;0,0
2019-08-17 02:00:00;62,95;15,0;6,87;32,45;0,0
2019-08-17 03:00:00;47,41;14,7;7,05;32,6;0,0
2019-08-17 04:00:00;40,86;15,3;7,33;33,92;2,78
2019-08-17 05:00:00;29,21;16,4;7,64;35,82;19,45
2019-08-17 06:00:00;18,52;17,8;8,1;38,41;47,23
2019-08-17 07:00:00;15,03;19,3;8,48;40,92;97,23
2019-08-17 08:00:00;15,29;21,0;8,81;43,48;197,23
2019-08-17 09:00:00;26,75;22,2;8,48;43,87;297,23
2019-08-17 10:00:00;61,99;25,7;8,82;48,33;288,89
2019-08-17 11:00:00;105,6;26,1;8,4;47,66;563,89
2019-08-17 12:00:00;130,19;27,0;7,97;47,47;777,78
2019-08-17 13:00:00;130,3;27,0;7,97;47,47;388,89
2019-08-17 14:00:00;186,95;26,0;8,35;47,43;516,67
2019-08-17 15:00:00;189,4;25,0;8,06;45,67;333,34
2019-08-17 16:00:00;179,67;24,4;7,97;44,82;136,12
2019-08-17 17:00:00;187,37;23,2;8,12;43,98;91,67
2019-08-17 18:00:00;160,74;22,5;8,64;44,58;25,0
2019-08-17 19:00:00;141,37;21,5;8,76;43,88;2,78
2019-08-17 20:00:00;106,42;21,1;9,18;44,53;0,0
2019-08-17 21:00:00;126,28;20,6;9,2;44,08;0,0
2019-08-17 22:00:00;118,12;20,0;9,31;43,72;0,0
2019-08-17 23:00:00;154,65;20,0;9,45;44,1;0,0
2019-08-18 00:00:00;142,94;19,7;9,71;44,45;0,0
2019-08-18 01:00:00;144,03;19,4;9,67;44,04;0,0
2019-08-18 02:00:00;144,91;19,2;9,97;44,59;0,0
2019-08-18 03:00:00;147,25;18,5;10,62;45,51;0,0
2019-08-18 04:00:00;152,52;18,2;11,21;46,71;0,0
2019-08-18 05:00:00;147,38;17,9;11,39;46,85;19,45
2019-08-18 06:00:00;156,04;17,5;11,86;47,64;55,56
2019-08-18 07:00:00;170,22;18,4;12,57;50,35;72,23
2019-08-18 08:00:00;185,85;18,9;12,83;51,54;161,12
2019-08-18 09:00:00;205,15;20,7;13,45;54,95;194,45
2019-08-18 10:00:00;214,16;21,1;12,19;52,18;233,34
2019-08-18 11:00:00;228,19;23,1;12,18;54,21;419,45
2019-08-18 12:00:00;221,18;24,4;11,83;54,65;613,89
2019-08-18 13:00:00;251,32;25,2;11,81;55,41;511,12
2019-08-18 14:00:00;241,77;26,1;11,61;55,83;311,12
2019-08-18 15:00:00;276,08;21,4;14,38;58,03;261,12
2019-08-18 16:00:00;256,87;21,1;14,43;57,86;147,23
2019-08-18 17:00:00;275,79;20,7;12,98;53,76;55,56
2019-08-18 18:00:00;253,82;19,8;12,85;52,51;44,45
2019-08-18 19:00:00;224,29;19,1;12,58;51,09;2,78
2019-08-18 20:00:00;223,72;18,7;12,12;49,53;0,0
2019-08-18 21:00:00;207,06;18,1;11,93;48,43;0,0
2019-08-18 22:00:00;197,49;17,5;11,48;46,68;0,0
2019-08-18 23:00:00;198,83;17,0;11,12;45,24;0,0
2019-08-19 00:00:00;194,84;16,3;10,63;43,28;0,0
2019-08-19 01:00:00;182,65;15,9;10,36;42,18;0,0
2019-08-19 02:00:00;163,24;16,1;10,72;43,32;0,0
2019-08-19 03:00:00;166,22;16,1;10,72;43,32;0,0
2019-08-19 04:00:00;150,61;16,5;10,88;44,14;2,78
2019-08-19 05:00:00;156,34;17,2;11,01;45,18;25,0
2019-08-19 06:00:00;162,12;18,0;11,07;46,14;86,12
2019-08-19 07:00:00;191,47;19,5;10,74;46,84;166,67
2019-08-19 08:00:00;199,99;20,5;9,6;44,99;238,89
2019-08-19 09:00:00;241,23;21,6;8,33;42,88;455,56
2019-08-19 10:00:00;261,4;23,3;7,63;42,84;736,12
2019-08-19 11:00:00;238,82;24,4;7,2;42,86;791,67
2019-08-19 12:00:00;225,64;24,2;6,17;40,04;794,45
2019-08-19 13:00:00;197,54;24,2;6,55;41,0;733,34
2019-08-19 14:00:00;190,08;23,9;6,24;39,92;641,67
2019-08-19 15:00:00;157,74;23,3;6,73;40,56;519,45
2019-08-19 16:00:00;169,7;21,5;6,51;38,16;361,12
2019-08-19 17:00:00;160,95;19,8;6,87;37,34;194,45
2019-08-19 18:00:00;146,56;17,8;7,33;36,47;52,78
2019-08-19 19:00:00;124,44;16,3;7,82;36,18;0,0
2019-08-19 20:00:00;115,93;15,5;8,09;36,05;0,0
2019-08-19 21:00:00;121,76;14,6;8,15;35,28;0,0
2019-08-19 22:00:00;96,21;14,7;7,47;33,66;0,0
2019-08-19 23:00:00;106,1;13,6;7,73;33,2;0,0
2019-08-20 00:00:00;100,65;12,7;7,47;31,63;0,0
2019-08-20 01:00:00;98,77;13,4;7,63;32,74;0,0
2019-08-20 02:00:00;89,07;12,3;7,55;31,4;0,0
2019-08-20 03:00:00;84,75;12,4;7,78;32,09;0,0
2019-08-20 04:00:00;77,26;16,0;9,73;40,71;0,0
2019-08-20 05:00:00;79,42;19,2;8,29;40,33;30,56
2019-08-20 06:00:00;84,07;20,5;7,48;39,59;175,0
2019-08-20 07:00:00;111,41;21,6;7,36;40,41;347,23
2019-08-20 08:00:00;126,79;23,3;7,27;41,93;366,67
2019-08-20 09:00:00;137,07;24,1;7,26;42,71;522,23
2019-08-20 10:00:00;133,71;24,6;7,48;43,78;513,89
2019-08-20 11:00:00;149,9;24,8;7,18;43,22;561,12
2019-08-20 12:00:00;170,88;24,6;7,29;43,29;519,45
2019-08-20 13:00:00;235,06;24,0;7,78;43,92;358,34
2019-08-20 14:00:00;296,0;23,3;7,99;43,75;236,12
2019-08-20 15:00:00;197,59;22,2;7,8;42,16;155,56
2019-08-20 16:00:00;191,67;21,6;7,68;41,24;86,12
2019-08-20 17:00:00;185,71;21,0;7,4;39,91;33,34
2019-08-20 18:00:00;165,73;20,5;7,18;38,83;11,12
2019-08-20 19:00:00;144,16;19,5;7,45;38,51;0,0
2019-08-20 20:00:00;154,59;18,8;7,67;38,36;0,0
2019-08-20 21:00:00;126,1;16,5;8,75;38,73;0,0
2019-08-20 22:00:00;107,08;15,8;9,27;39,33;0,0
2019-08-20 23:00:00;95,48;16,4;9,4;40,27;0,0
2019-08-21 00:00:00;108,89;16,1;9,22;39,51;0,0
2019-08-21 01:00:00;91,25;15,9;8,87;38,43;0,0
2019-08-21 02:00:00;119,02;15,2;8,15;35,89;0,0
2019-08-21 03:00:00;124,76;14,9;8,42;36,27;0,0
2019-08-21 04:00:00;139,47;15,8;8,25;36,75;2,78
2019-08-21 05:00:00;133,11;17,1;8,72;39,28;52,78
2019-08-21 06:00:00;101,8;18,0;8,46;39,54;183,34
2019-08-21 07:00:00;96,85;19,3;8,06;39,85;341,67
2019-08-21 08:00:00;120,21;21,2;7,97;41,56;491,67
2019-08-21 09:00:00;128,24;21,0;7,56;40,31;597,23
2019-08-21 10:00:00;157,58;21,9;7,17;40,23;727,78
2019-08-21 11:00:00;139,46;23,0;7,32;41,73;777,78
2019-08-21 12:00:00;168,53;22,9;6,75;40,18;675,0
2019-08-21 13:00:00;152,99;23,0;6,26;39,05;638,89
2019-08-21 14:00:00;144,04;22,6;6,11;38,26;686,12
2019-08-21 15:00:00;150,38;22,0;6,05;37,51;500,0
2019-08-21 16:00:00;132,74;20,0;6,22;35,9;344,45
2019-08-21 17:00:00;116,24;17,7;6,27;33,68;177,78
2019-08-21 18:00:00;115,57;17,2;6,32;33,29;44,45
2019-08-21 19:00:00;110,3;15,5;6,32;31,58;0,0
2019-08-21 20:00:00;102,14;14,3;6,87;31,74;0,0
2019-08-21 21:00:00;86,52;13,8;6,85;31,17;0,0
2019-08-21 22:00:00;82,48;13,0;6,87;30,41;0,0
2019-08-21 23:00:00;78,76;12,8;6,78;29,98;0,0
2019-08-22 00:00:00;88,14;12,4;6,78;29,58;0,0
2019-08-22 01:00:00;78,04;11,8;6,69;28,74;0,0
2019-08-22 02:00:00;72,79;11,8;6,35;27,87;0,0
2019-08-22 03:00:00;63,34;11,6;6,43;27,88;0,0
2019-08-22 04:00:00;65,6;14,7;8,42;36,05;0,0
2019-08-22 05:00:00;66,47;18,0;7,81;37,89;41,67
2019-08-22 06:00:00;76,09;21,0;7,56;40,31;180,56
2019-08-22 07:00:00;79,64;23,0;7,67;42,63;341,67
2019-08-22 08:00:00;86,46;24,0;5,72;38,7;488,89
2019-08-22 09:00:00;118,89;25,3;6,39;41,72;616,67
2019-08-22 10:00:00;149,17;25,5;6,67;42,64;672,23
2019-08-22 11:00:00;165,12;25,9;6,62;42,92;711,12
2019-08-22 12:00:00;189,37;26,2;6,53;42,99;761,12
2019-08-22 13:00:00;191,92;25,9;6,21;41,86;700,0
2019-08-22 14:00:00;208,99;25,7;6,75;43,05;605,56
2019-08-22 15:00:00;210,3;25,0;6,87;42,64;472,23
2019-08-22 16:00:00;212,4;23,7;6,72;40,92;325,0
2019-08-22 17:00:00;209,55;22,0;6,88;39,61;166,67
2019-08-22 18:00:00;197,33;20,9;7,05;38,91;41,67
2019-08-22 19:00:00;170,42;20,3;7,53;39,53;0,0
2019-08-22 20:00:00;146,05;19,5;7,88;39,59;0,0
2019-08-22 21:00:00;128,01;18,2;8,04;38,68;0,0
2019-08-22 22:00:00;108,27;17,9;8,41;39,3;0,0
2019-08-22 23:00:00;142,93;17,0;8,42;38,42;0,0
2019-08-23 00:00:00;116,99;15,7;8,31;36,8;0,0
2019-08-23 01:00:00;123,43;13,8;7,84;33,67;0,0
2019-08-23 02:00:00;115,02;12,8;7,99;33,02;0,0
2019-08-23 03:00:00;108,23;14,1;8,7;36,16;0,0
2019-08-23 04:00:00;120,91;17,0;9,16;40,28;2,78
2019-08-23 05:00:00;120,01;19,6;9,22;43,09;47,23
2019-08-23 06:00:00;121,62;21,8;9,26;45,44;183,34
2019-08-23 07:00:00;165,56;23,8;9,16;47,25;333,34
2019-08-23 08:00:00;205,28;25,4;8,05;46,06;486,12
2019-08-23 09:00:00;239,92;25,9;7,88;46,13;605,56
2019-08-23 10:00:00;260,44;26,5;8,17;47,47;700,0
2019-08-23 11:00:00;271,52;27,3;7,88;47,56;747,23
2019-08-23 12:00:00;248,45;27,8;7,88;48,07;741,67
2019-08-23 13:00:00;273,1;28,0;7,5;47,31;694,45
2019-08-23 14:00:00;149,1;27,6;7,1;45,86;602,78
2019-08-23 15:00:00;171,97;26,9;7,25;45,55;480,56
2019-08-23 16:00:00;184,53;25,2;7,35;44,07;330,56
2019-08-23 17:00:00;214,15;21,7;7,73;41,46;175,0
2019-08-23 18:00:00;178,87;22,1;7,92;42,36;38,89
2019-08-23 19:00:00;179,2;20,8;8,24;41,83;0,0
2019-08-23 20:00:00;151,76;20,4;8,64;42,43;0,0
2019-08-23 21:00:00;128,99;17,9;8,28;38,97;0,0
2019-08-23 22:00:00;127,04;16,6;8,33;37,77;0,0
2019-08-23 23:00:00;106,35;15,6;8,48;37,13;0,0
2019-08-24 00:00:00;105,08;15,1;8,64;37,02;0,0
2019-08-24 01:00:00;113,33;14,6;8,05;35,02;0,0
2019-08-24 02:00:00;139,09;14,1;8,19;34,88;0,0
2019-08-24 03:00:00;118,09;15,0;8,58;36,78;0,0
2019-08-24 04:00:00;115,56;18,3;9,55;42,61;0,0
2019-08-24 05:00:00;110,94;21,3;9,61;45,84;44,45
2019-08-24 06:00:00;109,49;23,7;9,48;47,95;177,78
2019-08-24 07:00:00;136,76;25,1;9,31;48,96;333,34
2019-08-24 08:00:00;165,28;27,1;10,05;52,88;472,23
2019-08-24 09:00:00;193,84;27,4;9,08;50,71;608,34
2019-08-24 10:00:00;202,83;28,3;9,57;52,9;575,0
2019-08-24 11:00:00;243,52;28,7;9,55;53,26;611,12
2019-08-24 12:00:00;265,5;29,1;9,27;52,95;616,67
2019-08-24 13:00:00;132,57;28,7;9,06;51,99;516,67
2019-08-24 14:00:00;290,47;27,7;8,77;50,24;458,34
2019-08-24 15:00:00;305,6;27,3;9,02;50,47;416,67
2019-08-24 16:00:00;300,06;24,7;8,5;46,49;275,0
2019-08-24 17:00:00;295,96;22,6;8,34;43,94;161,12
2019-08-24 18:00:00;255,54;21,7;8,55;43,53;33,34
2019-08-24 19:00:00;237,39;22,0;8,87;44,67;0,0
2019-08-24 20:00:00;215,02;21,0;8,97;43,88;0,0
2019-08-24 21:00:00;153,84;20,0;8,86;42,6;0,0
2019-08-24 22:00:00;136,01;20,5;8,69;42,67;0,0
2019-08-24 23:00:00;170,64;20,1;8,77;42,47;0,0
2019-08-25 00:00:00;167,77;19,6;8,79;42,0;0,0
2019-08-25 01:00:00;149,28;19,7;8,7;41,88;0,0
2019-08-25 02:00:00;139,22;19,4;8,68;41,52;0,0
2019-08-25 03:00:00;127,4;19,6;8,79;42,0;0,0
2019-08-25 04:00:00;112,18;20,3;9,48;44,48;0,0
2019-08-25 05:00:00;118,38;21,8;9,92;47,12;22,23
2019-08-25 06:00:00;128,88;24,0;10,03;49,66;69,45
2019-08-25 07:00:00;133,25;26,6;10,41;53,3;208,34
2019-08-25 08:00:00;153,85;27,6;9,65;52,38;427,78
2019-08-25 09:00:00;105,94;28,5;9,93;54,02;555,56
2019-08-25 10:00:00;132,95;29,5;9,75;54,58;647,23
2019-08-25 11:00:00;164,97;30,1;9,83;55,4;688,89
2019-08-25 12:00:00;173,49;30,9;9,45;55,25;686,12
2019-08-25 13:00:00;196,52;31,0;9,5;55,49;644,45
2019-08-25 14:00:00;232,25;30,2;9,34;54,26;555,56
2019-08-25 15:00:00;243,88;29,4;9,44;53,67;433,34
2019-08-25 16:00:00;273,52;27,8;9,53;52,28;288,89
2019-08-25 17:00:00;334,03;25,7;9,45;49,92;141,67
2019-08-25 18:00:00;315,78;24,7;9,48;48,99;30,56
2019-08-25 19:00:00;295,1;23,0;9,26;46,67;0,0
2019-08-25 20:00:00;276,2;22,0;9,21;45,52;0,0
2019-08-25 21:00:00;261,8;21,0;9,12;44,28;0,0
2019-08-25 22:00:00;225,96;21,0;8,97;43,88;0,0
2019-08-25 23:00:00;219,14;20,1;8,77;42,47;0,0
2019-08-26 00:00:00;196,69;19,3;8,76;41,63;0,0
2019-08-26 01:00:00;173,37;19,3;8,76;41,63;0,0
2019-08-26 02:00:00;170,45;19,2;8,85;41,75;0,0
2019-08-26 03:00:00;154,11;19,1;8,93;41,86;0,0
2019-08-26 04:00:00;161,58;19,6;9,36;43,46;0,0
2019-08-26 05:00:00;166,85;20,8;9,63;45,36;16,67
2019-08-26 06:00:00;164,87;22,1;10,27;48,32;41,67
2019-08-26 07:00:00;192,4;25,0;10,86;52,8;97,23
2019-08-26 08:00:00;234,23;28,5;11,16;57,17;250,0
2019-08-26 09:00:00;122,26;29,5;11,58;59,25;344,45
2019-08-26 10:00:00;178,14;30,4;11,65;60,37;555,56
2019-08-26 11:00:00;276,24;30,2;11,25;59,12;558,34
2019-08-26 12:00:00;366,9;31,0;11,5;60,58;638,89
2019-08-26 13:00:00;439,94;31,0;11,78;61,31;672,23
2019-08-26 14:00:00;533,72;29,5;12,63;61,94;450,0
2019-08-26 15:00:00;596,19;28,8;12,12;59,91;425,0
2019-08-26 16:00:00;1079,12;24,2;14,19;60,45;119,45
2019-08-26 17:00:00;575,48;22,8;14,62;60,09;77,78
2019-08-26 18:00:00;549,34;22,5;14,17;58,65;52,78
2019-08-26 19:00:00;522,84;22,7;13,82;57,96;0,0
2019-08-26 20:00:00;420,6;21,6;12,74;54,09;0,0
2019-08-26 21:00:00;417,3;21,2;12,27;52,47;0,0
2019-08-26 22:00:00;399,9;20,5;11,89;50,81;0,0
2019-08-26 23:00:00;371,71;20,7;11,89;51,0;0,0
2019-08-27 00:00:00;350,48;19,8;11,38;48,79;0,0
2019-08-27 01:00:00;344,26;19,0;11,52;48,31;0,0
2019-08-27 02:00:00;331,33;18,7;11,44;47,8;0,0
2019-08-27 03:00:00;302,03;19,3;11,74;49,18;0,0
2019-08-27 04:00:00;298,02;21,5;12,66;53,79;0,0
2019-08-27 05:00:00;291,84;24,0;12,68;56,41;30,56
2019-08-27 06:00:00;271,88;24,8;12,32;56,31;116,67
2019-08-27 07:00:00;294,95;26,8;12,55;58,96;183,34
2019-08-27 08:00:00;161,52;29,9;12,12;61,05;313,89
2019-08-27 09:00:00;281,89;30,8;11,65;60,76;450,0
2019-08-27 10:00:00;356,43;31,3;11,12;59,92;575,0
2019-08-27 11:00:00;465,82;32,0;10,67;59,5;675,0
2019-08-27 12:00:00;599,13;32,1;10,73;59,76;688,89
2019-08-27 13:00:00;732,93;31,4;10,02;57,21;613,89
2019-08-27 14:00:00;837,55;30,3;11,04;58,69;588,89
2019-08-27 15:00:00;899,99;29,5;11,32;58,59;350,0
2019-08-27 16:00:00;896,28;28,5;11,41;57,8;147,23
2019-08-27 17:00:00;970,02;26,9;11,5;56,38;47,23
2019-08-27 18:00:00;877,74;25,9;11,68;55,81;5,56
2019-08-27 19:00:00;649,1;26,2;11,46;55,56;0,0
2019-08-27 20:00:00;624,32;24,5;11,71;54,44;0,0
2019-08-27 21:00:00;562,79;23,6;11,63;53,33;0,0
2019-08-27 22:00:00;439,16;22,8;11,78;52,88;0,0
2019-08-27 23:00:00;399,19;22,2;11,86;52,47;0,0
2019-08-28 00:00:00;372,49;21,5;12,01;52,13;0,0
2019-08-28 01:00:00;356,73;21,9;12,15;52,88;0,0
2019-08-28 02:00:00;339,72;21,6;12,25;52,84;0,0
2019-08-28 03:00:00;310,4;21,7;12,49;53,55;0,0
2019-08-28 04:00:00;316,27;22,2;12,54;54,2;0,0
2019-08-28 05:00:00;323,14;24,1;13,34;58,18;27,78
2019-08-28 06:00:00;326,45;25,8;13,3;59,84;141,67
2019-08-28 07:00:00;368,67;28,8;13,13;62,49;286,12
2019-08-28 08:00:00;402,8;30,8;12,49;62,93;422,23
2019-08-28 09:00:00;210,78;32,3;11,47;61,85;547,23
2019-08-28 10:00:00;324,35;31,9;11,51;61,54;650,0
2019-08-28 11:00:00;409,02;33,1;10,72;60,76;605,56
2019-08-28 12:00:00;505,27;32,7;10,48;59,73;597,23
2019-08-28 13:00:00;603,94;31,7;10,49;58,72;544,45
2019-08-28 14:00:00;636,8;31,8;10,85;59,74;166,67
2019-08-28 15:00:00;675,21;31,1;11,28;60,12;108,34
2019-08-28 16:00:00;1391,88;24,0;11,17;52,55;119,45
2019-08-28 17:00:00;586,33;22,1;10,94;50,04;50,0
2019-08-28 18:00:00;583,84;22,0;10,88;49,76;25,0
2019-08-28 19:00:00;485,39;21,0;10,69;48,27;0,0
2019-08-28 20:00:00;376,78;21,0;10,38;47,47;0,0
2019-08-28 21:00:00;348,51;21,6;10,61;48,67;0,0
2019-08-28 22:00:00;323,01;21,1;11,4;50,16;0,0
2019-08-28 23:00:00;315,19;19,7;11,46;48,87;0,0
2019-08-29 00:00:00;315,07;19,2;11,24;47,81;0,0
2019-08-29 01:00:00;310,2;18,9;11,31;47,67;0,0
2019-08-29 02:00:00;310,92;18,7;11,3;47,45;0,0
2019-08-29 03:00:00;300,06;19,1;11,17;47,53;0,0
2019-08-29 04:00:00;285,51;20,0;11,38;48,98;0,0
2019-08-29 05:00:00;283,41;22,1;11,62;51,75;27,78
2019-08-29 06:00:00;288,14;24,9;11,59;54,56;130,56
2019-08-29 07:00:00;322,53;27,4;11,39;56,6;283,34
2019-08-29 08:00:00;236,21;28,0;11,08;56,44;422,23
2019-08-29 09:00:00;313,57;28,6;10,24;54,91;525,0
2019-08-29 10:00:00;399,86;29,2;10,61;56,46;600,0
2019-08-29 11:00:00;489,35;29,7;10,39;56,43;680,56
2019-08-29 12:00:00;526,0;30,8;10,8;58,6;663,89
2019-08-29 13:00:00;562,49;30,6;10,4;57,36;644,45
2019-08-29 14:00:00;670,72;30,0;10,04;55,83;555,56
2019-08-29 15:00:00;814,72;28,0;9,88;53,38;425,0
2019-08-29 16:00:00;928,84;26,1;10,11;52,0;266,67
2019-08-29 17:00:00;970,11;24,9;10,2;51,01;88,89
2019-08-29 18:00:00;845,44;24,5;10,73;51,95;19,45
2019-08-29 19:00:00;665,6;24,3;11,18;52,89;0,0
2019-08-29 20:00:00;382,07;23,1;11,28;51,92;0,0
2019-08-29 21:00:00;362,31;22,2;11,18;50,74;0,0
2019-08-29 22:00:00;366,25;22,8;11,61;52,43;0,0
2019-08-29 23:00:00;349,06;21,8;11,24;50,48;0,0
2019-08-30 00:00:00;342,21;20,8;11,18;49,31;0,0
2019-08-30 01:00:00;334,28;20,2;11,67;49,93;0,0
2019-08-30 02:00:00;321,11;20,1;11,6;49,65;0,0
2019-08-30 03:00:00;295,63;20,8;11,81;50,89;0,0
2019-08-30 04:00:00;297,55;21,1;11,87;51,37;0,0
2019-08-30 05:00:00;289,4;22,6;12,16;53,64;19,45
2019-08-30 06:00:00;284,01;24,3;12,14;55,35;77,78
2019-08-30 07:00:00;317,95;24,9;11,99;55,58;244,45
2019-08-30 08:00:00;345,43;26,4;12,04;57,23;386,12
2019-08-30 09:00:00;366,91;27,3;10,63;54,57;533,34
2019-08-30 10:00:00;407,34;28,1;10,9;56,09;377,78
2019-08-30 11:00:00;431,09;28,5;10,67;55,91;575,0
2019-08-30 12:00:00;211,52;29,3;10,67;56,72;261,12
2019-08-30 13:00:00;214,96;29,9;10,78;57,63;480,56
2019-08-30 14:00:00;480,79;29,3;10,67;56,72;386,12
2019-08-30 15:00:00;476,97;28,4;10,85;56,27;358,34
2019-08-30 16:00:00;461,33;26,1;10,96;54,19;261,12
2019-08-30 17:00:00;455,56;24,5;11,12;52,95;119,45
2019-08-30 18:00:00;405,97;24,3;11,37;53,38;22,23
2019-08-30 19:00:00;371,92;24,3;11,37;53,38;0,0
2019-08-30 20:00:00;352,62;23,0;11,57;52,55;0,0
2019-08-30 21:00:00;339,17;22,3;11,59;51,89;0,0
2019-08-30 22:00:00;307,39;21,5;11,68;51,3;0,0
2019-08-30 23:00:00;286,66;21,4;11,94;51,83;0,0
2019-08-31 00:00:00;281,27;20,5;11,74;50,42;0,0
2019-08-31 01:00:00;262,08;20,0;11,97;50,49;0,0
2019-08-31 02:00:00;261,48;20,0;12,27;51,24;0,0
2019-08-31 03:00:00;253,44;20,0;12,27;51,24;0,0
2019-08-31 04:00:00;247,49;21,4;12,58;53,48;0,0
2019-08-31 05:00:00;219,45;23,7;12,64;55,99;22,23
2019-08-31 06:00:00;224,79;25,7;12,8;58,46;127,78
2019-08-31 07:00:00;226,69;28,1;12,35;59,79;272,23
2019-08-31 08:00:00;248,75;30,6;12,07;61,64;416,67
2019-08-31 09:00:00;295,9;31,7;10,49;58,72;538,89
2019-08-31 10:00:00;359,78;32,0;10,07;57,96;625,0
2019-08-31 11:00:00;391,08;32,9;8,71;55,39;669,45
2019-08-31 12:00:00;434,77;33,5;9,01;56,77;652,78
2019-08-31 13:00:00;403,24;33,5;9,01;56,77;530,56
2019-08-31 14:00:00;385,69;32,6;8,25;53,91;502,78
2019-08-31 15:00:00;377,29;31,6;8,96;54,71;402,78
2019-08-31 16:00:00;397,38;30,2;9,07;53,57;261,12
2019-08-31 17:00:00;379,2;28,5;9,93;54,02;119,45
2019-08-31 18:00:00;367,27;27,4;10,0;53,06;16,67
2019-08-31 19:00:00;370,8;26,7;10,03;52,43;0,0
2019-08-31 20:00:00;344,65;26,1;10,53;53,09;0,0
2019-08-31 21:00:00;318,16;25,4;10,92;53,36;0,0
2019-08-31 22:00:00;288,85;24,4;11,05;52,67;0,0
2019-08-31 23:00:00;281,32;22,9;11,14;51,37;0,0
2019-09-01 00:00:00;269,82;22,6;11,29;51,42;0,0
2019-09-01 01:00:00;268,77;22,2;11,18;50,74;0,0
2019-09-01 02:00:00;255,81;21,8;11,07;50,06;0,0
2019-09-01 03:00:00;248,8;21,1;11,08;49,35;0,0
2019-09-01 04:00:00;241,13;22,0;11,38;51,04;0,0
2019-09-01 05:00:00;222,98;23,8;11,4;52,95;22,23
2019-09-01 06:00:00;220,4;26,9;11,5;56,38;125,0
2019-09-01 07:00:00;219,19;28,8;10,86;56,7;283,34
2019-09-01 08:00:00;230,73;29,4;10,47;56,32;441,67
2019-09-01 09:00:00;271,6;30,2;10,7;57,73;486,12
2019-09-01 10:00:00;305,28;29,2;10,61;56,46;613,89
2019-09-01 11:00:00;326,61;27,8;10,95;55,9;633,34
